Field Station,Data Collection Site,Latitude,Longitude,Date,Time,Tide,Quadrat,Species Name,Species Code,Canopy cover (0-25),Substrate Cover,# per quadrat
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,1,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,3,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,5,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,7,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-11-2019,,M,9,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,8,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,9,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-13-2019,,H,10,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,2,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,3,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,4,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,5,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,6,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,7,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,8,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,9,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-14-2019,,L,10,Jonah Crab (female),CanaborFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Northern sea star (Asterias vulgaris),Astvul,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Green Crab (Carnicus maenas),CarmaeTot,,,1
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Green Crab (Carnicus maenas),CarmaeTot,,,1
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Green Crab (Carnicus maenas),CarmaeTot,,,1
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Green Crab (Carnicus maenas),CarmaeTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Green Crab (male),CarmaeMale,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Green Crab (female),CarmaeFem,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,1,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,2,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,4,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,5,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,7,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,8,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Shoals Marine Laboratory,26,42.934267,-70.612467,08-08-2018,,Low,10,Jonah Crab (Cancer borealis),CanborTot,,,0
